Airline,Source_Airport,Destination_Airport,Route,Stops_Number,Price,Day,Month,Dep_hour,Arr_hour,Sum_Duration
29,3,30,94.0,1,400,12,5,6,13,7.42
48,3,11,86.0,1,300,12,5,13,20,8.75
48,3,30,20.0,1,300,12,5,13,20,8.67
22,3,11,18.0,1,400,12,5,15,23,9.0
29,3,30,94.0,1,400,12,5,5,13,9.17
43,3,11,72.0,1,400,12,5,5,11,7.33
22,3,11,18.0,1,500,12,5,4,10,7.75
29,3,23,94.0,1,500,12,5,6,13,7.67
29,3,23,94.0,1,500,12,5,5,13,9.42
2,3,11,5.0,1,500,12,5,5,10,6.75
42,3,11,68.0,1,600,12,5,10,16,7.33
42,3,11,68.0,1,600,12,5,8,15,7.83
7,3,23,94.0,1,700,12,5,6,11,6.5
37,3,30,77.0,1,500,12,5,5,13,9.75
42,3,11,68.0,1,600,12,5,10,18,8.67
42,3,11,68.0,1,600,12,5,14,22,8.67
42,3,11,68.0,1,600,12,5,4,12,9.0
42,3,11,68.0,1,600,12,5,7,15,9.33
25,3,11,104.0,1,600,12,5,11,18,8.5
42,3,11,68.0,1,600,12,5,8,16,9.33
5,3,23,11.0,1,600,12,5,16,22,7.08
42,3,23,68.0,1,700,12,5,4,10,6.83
42,3,23,68.0,1,700,12,5,8,17,10.0
12,3,23,9.0,1,800,12,5,16,22,7.33
42,3,23,68.0,1,800,12,5,10,17,8.0
8,2,11,3.0,1,800,12,5,10,19,9.83
11,3,11,22.0,1,900,12,5,7,15,9.5
42,3,11,68.0,1,900,12,5,0,9,9.83
23,3,30,6.0,1,900,12,5,5,13,9.33
45,3,30,6.0,1,1000,12,5,5,13,9.33
18,3,11,63.0,1,1000,12,5,1,9,9.58
12,3,11,9.0,1,1200,12,5,1,7,7.33
23,3,30,24.0,1,1300,12,5,5,13,9.25
34,3,11,38.0,1,1400,12,5,4,13,10.0
9,3,23,37.0,1,1400,12,5,6,12,6.92
9,3,11,37.0,1,1400,12,5,15,22,7.92
9,3,11,37.0,1,1400,12,5,6,15,9.83
5,3,11,4.0,1,1400,12,5,4,13,9.92
27,3,23,19.0,1,1400,12,5,16,22,6.75
27,3,11,26.0,1,1400,12,5,17,23,7.25
27,3,11,26.0,1,1400,12,5,7,13,7.42
27,3,11,19.0,1,1500,12,5,4,10,6.83
27,3,23,19.0,1,1500,12,5,8,14,7.08
27,3,11,19.0,1,1500,12,5,16,22,7.42
27,3,11,19.0,1,1500,12,5,4,13,9.83
24,3,23,4.0,1,1500,12,5,4,13,9.58
27,3,23,83.0,2,1600,12,5,7,14,7.83
27,3,11,59.0,2,1600,12,5,4,13,9.83
24,3,11,4.0,1,1700,12,5,4,11,8.17
24,3,11,4.0,1,1700,12,5,4,13,9.92
12,3,11,9.0,1,5200,12,5,1,9,9.0
5,3,11,29.0,2,4000,12,5,4,13,9.58
29,3,13,94.0,1,500,12,5,5,12,8.17
12,3,9,26.0,1,500,12,5,17,22,6.5
22,3,9,18.0,1,500,12,5,4,10,7.67
2,3,9,5.0,1,500,12,5,5,10,6.25
12,3,9,19.0,1,600,12,5,4,10,6.75
12,3,9,19.0,1,700,12,5,8,13,6.92
7,3,9,94.0,1,700,12,5,6,11,6.5
42,3,9,68.0,1,700,12,5,7,13,7.92
42,3,9,68.0,1,700,12,5,14,21,8.42
12,3,9,19.0,1,700,12,5,16,22,7.08
42,3,9,68.0,1,800,12,5,10,18,8.83
11,3,9,22.0,1,1000,12,5,7,14,8.75
25,3,9,104.0,1,1000,12,5,11,18,8.25
2,3,9,32.0,2,1100,12,5,5,12,8.67
2,3,9,31.0,2,1200,12,5,5,13,9.75
9,3,9,37.0,1,1500,12,5,15,23,8.83
27,3,9,26.0,1,1500,12,5,7,12,6.58
27,3,9,26.0,1,1500,12,5,7,16,9.83
27,3,9,83.0,2,1600,12,5,7,13,7.67
48,3,9,20.0,1,300,12,5,13,20,8.83
46,3,13,67.0,1,400,12,5,10,16,7.08
12,3,9,26.0,1,400,12,5,17,22,6.5
22,3,9,18.0,1,400,12,5,4,10,7.67
12,3,9,26.0,1,500,12,5,7,12,6.58
12,3,9,26.0,1,500,12,5,7,16,9.83
12,3,9,19.0,1,600,12,5,4,10,6.75
7,3,9,94.0,1,600,12,5,6,11,6.5
42,3,9,68.0,1,600,12,5,7,13,7.92
42,3,9,68.0,1,600,12,5,14,21,8.42
12,3,9,19.0,1,700,12,5,16,22,7.08
42,3,9,68.0,1,700,12,5,10,18,8.83
5,3,9,11.0,1,800,12,5,7,15,8.72
11,3,9,22.0,1,900,12,5,7,14,8.75
25,3,9,104.0,1,900,12,5,11,18,8.25
2,3,9,32.0,2,1000,12,5,5,12,8.67
2,3,9,31.0,2,1100,12,5,5,13,9.75
9,3,9,37.0,1,1400,12,5,15,23,8.83
27,3,9,83.0,2,1600,12,5,7,13,7.67
31,3,22,26.0,1,300,12,5,8,15,8.92
22,3,22,18.0,1,400,12,5,15,23,9.92
5,3,25,11.0,1,500,12,5,16,21,7.17
2,3,22,5.0,1,500,12,5,5,11,8.08
29,3,25,94.0,1,500,12,5,5,11,8.67
28,3,16,30.0,1,500,12,5,12,19,9.33
48,3,16,27.0,2,700,12,5,14,21,9.58
25,3,22,104.0,1,700,12,5,11,17,7.92
11,3,16,22.0,1,900,12,5,7,13,8.33
11,3,25,22.0,1,900,12,5,7,15,10.0
12,3,22,9.0,1,900,12,5,16,21,7.5
2,3,22,31.0,2,900,12,5,5,12,9.5
42,3,22,68.0,1,1000,12,5,16,22,7.75
42,3,22,68.0,1,1000,12,5,10,16,8.25
42,3,22,68.0,1,1000,12,5,14,20,8.42
42,3,22,68.0,1,1000,12,5,7,14,9.92
42,3,22,68.0,1,1100,12,5,8,14,8.42
2,3,22,32.0,2,1100,12,5,5,13,9.92
5,3,22,11.0,1,1100,12,5,7,13,7.92
12,3,25,9.0,1,1300,12,5,16,21,7.58
27,3,22,26.0,1,1400,12,5,7,13,7.83
27,3,16,19.0,1,1400,12,5,4,11,9.08
27,3,25,26.0,1,1400,12,5,17,23,7.83
27,3,25,19.0,1,1500,12,5,4,10,7.58
27,3,16,81.0,2,1500,12,5,7,14,9.25
23,3,22,24.0,1,1500,12,5,5,12,8.5
27,3,22,26.0,1,1600,12,5,17,22,7.58
34,3,22,38.0,1,1600,12,5,4,11,8.58
9,3,22,37.0,1,1600,12,5,15,21,8.08
24,3,25,4.0,1,1600,12,5,4,10,7.67
27,3,25,19.0,1,1600,12,5,16,22,8.42
27,3,22,19.0,1,1600,12,5,16,22,7.67
27,3,22,19.0,1,1600,12,5,4,10,7.83
24,3,22,4.0,1,1600,12,5,4,10,8.0
24,3,16,4.0,1,1700,12,5,4,12,9.92
9,3,25,103.0,2,1700,12,5,15,23,9.42
9,3,25,101.0,2,1800,12,5,15,22,9.33
5,3,14,11.0,1,700,12,5,16,22,8.17
11,3,14,22.0,1,800,12,5,7,13,8.33
11,3,14,22.0,1,800,12,5,7,14,9.5
11,3,14,22.0,1,800,12,5,7,14,9.67
42,3,14,68.0,1,900,12,5,8,15,9.33
11,3,29,22.0,1,1100,12,5,7,15,10.0
34,3,14,38.0,1,1500,12,5,4,11,9.0
27,3,14,19.0,1,1500,12,5,16,22,7.83
27,3,14,19.0,1,1500,12,5,4,11,8.5
9,3,14,101.0,2,1600,12,5,15,22,8.75
24,3,14,4.0,1,2000,12,5,4,10,7.67
24,3,14,4.0,1,2000,12,5,4,12,9.83
5,3,14,11.0,1,700,12,5,16,22,8.17
32,3,14,42.0,1,400,12,5,12,19,9.08
32,3,14,74.0,1,500,12,5,12,18,8.5
5,3,14,11.0,1,600,12,5,16,22,8.17
44,3,14,22.0,1,800,12,5,7,13,8.42
42,3,14,68.0,1,900,12,5,8,15,9.33
34,3,14,38.0,1,1300,12,5,4,11,9.0
27,3,14,19.0,1,1400,12,5,16,22,7.83
27,3,14,19.0,1,1400,12,5,4,11,8.5
9,3,14,101.0,2,1500,12,5,15,22,8.75
24,3,14,4.0,1,1600,12,5,4,12,9.83
24,3,14,4.0,1,1900,12,5,4,10,7.67
46,3,10,42.0,1,300,12,5,11,17,6.17
5,3,10,11.0,1,400,12,5,16,23,7.5
29,3,20,94.0,1,500,12,5,6,13,7.33
29,3,10,94.0,1,500,12,5,11,16,6.58
29,3,10,94.0,1,500,12,5,6,12,6.92
29,3,38,94.0,1,500,12,5,6,14,9.0
29,3,20,94.0,1,500,12,5,5,13,9.08
29,3,10,94.0,1,500,12,5,5,12,8.67
43,3,20,72.0,1,500,12,5,5,12,8.25
22,3,38,18.0,1,500,12,5,4,10,7.08
48,3,10,4.0,1,500,12,5,14,20,7.08
24,3,10,11.0,1,600,12,5,16,23,7.58
22,3,20,18.0,1,600,12,5,4,11,8.25
2,3,38,5.0,1,600,12,5,5,10,6.17
7,3,10,94.0,1,600,12,5,6,11,6.17
2,3,20,5.0,1,600,12,5,5,10,6.33
12,3,20,9.0,1,600,12,5,1,7,7.42
42,3,10,68.0,1,600,12,5,4,10,6.33
42,3,38,68.0,1,600,12,5,16,22,6.5
42,3,20,68.0,1,600,12,5,4,10,6.67
42,3,38,68.0,1,600,12,5,7,13,7.75
42,3,20,68.0,1,600,12,5,10,17,7.92
42,3,10,68.0,1,600,12,5,10,17,8.0
42,3,38,68.0,1,600,12,5,14,22,8.83
42,3,38,68.0,1,700,12,5,8,13,6.25
5,3,10,11.0,1,600,12,5,16,23,7.5
42,3,38,68.0,1,600,12,5,4,13,9.92
42,3,20,68.0,1,700,12,5,8,17,9.92
42,3,10,68.0,1,700,12,5,8,17,10.0
25,3,38,104.0,1,800,12,5,11,19,8.67
11,3,20,22.0,1,900,12,5,7,14,8.17
11,3,38,22.0,1,900,12,5,7,15,8.83
25,3,20,104.0,1,900,12,5,11,18,8.5
25,3,38,104.0,1,1000,12,5,5,11,7.5
18,3,38,63.0,1,1000,12,5,1,9,9.67
30,3,20,50.0,1,1000,12,5,8,16,9.67
23,3,20,24.0,1,1100,12,5,5,13,8.83
34,3,20,38.0,1,1200,12,5,4,10,6.42
27,3,10,19.0,1,1300,12,5,8,13,6.42
24,3,20,4.0,1,1400,12,5,4,11,7.42
24,3,20,4.0,1,1400,12,5,4,13,9.83
9,3,38,37.0,1,1400,12,5,6,11,5.75
9,3,38,37.0,1,1400,12,5,15,21,6.75
27,3,15,19.0,1,1500,12,5,4,12,8.75
27,3,10,26.0,1,1500,12,5,7,12,6.42
27,3,10,19.0,1,1500,12,5,16,22,6.67
27,3,10,19.0,1,1500,12,5,4,10,6.83
27,3,10,19.0,1,1500,12,5,4,13,9.58
34,3,20,38.0,1,1500,12,5,4,13,9.92
9,3,38,37.0,1,1500,12,5,6,14,9.08
27,3,38,26.0,1,1600,12,5,17,21,5.75
27,3,20,26.0,1,1600,12,5,7,12,6.25
27,3,38,26.0,1,1600,12,5,7,12,6.42
27,3,20,26.0,1,1600,12,5,17,23,7.17
34,3,10,111.0,2,1600,12,5,4,12,8.83
27,3,38,19.0,1,1600,12,5,16,21,6.42
27,3,20,19.0,1,1600,12,5,16,22,6.58
27,3,38,19.0,1,1600,12,5,4,10,6.75
27,3,20,19.0,1,1600,12,5,8,14,7.17
24,3,38,4.0,1,2100,12,5,4,11,7.33
34,3,20,111.0,2,1700,12,5,4,12,8.67
12,3,20,56.0,2,1600,12,5,8,16,9.33
34,3,20,108.0,2,1700,12,5,4,13,9.5
32,3,27,37.0,1,200,9,5,12,19,8.0
32,3,36,37.0,1,200,9,5,12,20,9.25
32,3,27,38.0,1,200,9,5,13,21,9.33
46,3,18,37.0,1,200,9,5,11,19,8.92
32,3,18,37.0,1,300,9,5,12,19,8.42
46,3,27,97.0,1,300,9,5,9,14,6.25
22,3,36,18.0,1,400,9,5,4,10,7.42
43,3,18,72.0,1,400,9,5,5,12,7.5
2,3,18,5.0,1,400,9,5,5,9,5.42
22,3,36,18.0,1,400,9,5,15,22,8.42
46,3,27,36.0,1,400,9,5,11,17,6.58
2,3,27,5.0,1,500,9,5,5,8,4.75
48,3,27,86.0,1,200,9,5,12,21,9.25
48,3,18,20.0,1,300,9,5,13,20,8.25
32,3,18,7.0,1,400,9,5,11,19,8.92
45,3,18,6.0,1,400,9,5,5,14,10.0
29,3,18,94.0,1,500,9,5,6,13,7.83
29,3,18,94.0,1,500,9,5,5,13,9.58
22,3,27,18.0,1,500,9,5,15,22,8.42
45,3,18,6.0,1,500,9,5,5,14,10.0
22,3,27,53.0,2,600,9,5,4,12,9.67
42,3,18,68.0,1,600,9,5,4,9,6.08
42,3,18,68.0,1,600,9,5,7,14,8.33
42,3,18,68.0,1,600,9,5,16,0,8.5
29,3,18,94.0,1,600,9,5,6,13,7.83
29,3,18,94.0,1,600,9,5,5,13,9.58
25,3,36,104.0,1,600,9,5,11,18,7.92
25,3,36,104.0,1,600,9,5,5,11,7.25
42,3,36,68.0,1,600,9,5,14,19,5.92
42,3,36,68.0,1,600,9,5,7,13,7.08
42,3,36,68.0,1,600,9,5,0,8,8.58
42,3,36,68.0,1,600,9,5,4,13,9.25
42,3,18,68.0,1,600,9,5,10,18,9.25
42,3,18,68.0,1,600,9,5,8,14,6.83
23,3,18,24.0,1,700,9,5,5,14,9.5
42,3,27,68.0,1,700,9,5,4,9,5.67
42,3,27,68.0,1,700,9,5,10,18,9.0
42,3,27,68.0,1,700,9,5,0,9,9.67
12,3,36,9.0,1,700,9,5,16,22,7.75
11,3,18,22.0,1,900,9,5,7,15,9.75
9,3,36,37.0,1,1100,9,5,15,21,7.0
9,3,27,37.0,1,1100,9,5,6,14,8.83
33,3,27,52.0,1,1100,9,5,6,14,9.5
24,3,18,4.0,1,1200,9,5,4,11,8.08
24,3,36,4.0,1,1200,9,5,4,13,9.67
27,3,27,59.0,2,1200,9,5,8,16,9.75
12,3,18,9.0,1,1300,9,5,1,9,9.33
9,3,18,37.0,1,1300,9,5,15,20,6.17
27,3,36,26.0,1,1300,9,5,7,12,6.58
27,3,27,26.0,1,1400,9,5,17,22,6.42
27,3,36,26.0,1,1300,9,5,17,22,6.75
27,3,36,19.0,1,1400,9,5,8,13,6.92
27,3,27,19.0,1,1500,9,5,16,22,7.42
27,3,18,19.0,1,1400,9,5,16,23,7.92
27,3,27,19.0,1,1500,9,5,4,12,8.25
27,3,18,26.0,1,1300,9,5,7,14,8.67
27,3,18,19.0,1,1400,9,5,4,12,8.75
27,3,36,59.0,2,1500,9,5,4,12,9.0
27,3,36,59.0,2,1500,9,5,8,16,9.33
2,3,19,5.0,1,500,9,5,5,10,6.08
25,3,7,104.0,1,500,9,5,11,17,7.33
22,3,26,18.0,1,500,9,5,4,10,6.92
29,3,26,94.0,1,500,9,5,5,11,7.5
29,3,19,94.0,1,500,9,5,6,13,7.92
29,3,19,94.0,1,500,9,5,5,13,9.67
29,3,7,94.0,1,500,9,5,5,12,8.0
29,3,7,94.0,1,500,9,5,6,15,9.58
2,3,26,5.0,1,500,9,5,5,10,6.08
43,3,26,72.0,1,600,9,5,5,11,6.92
7,3,7,94.0,1,600,9,5,6,11,6.0
29,3,7,34.0,1,600,9,5,10,18,8.92
25,3,7,104.0,1,600,9,5,5,11,7.33
7,3,26,94.0,1,700,9,5,6,12,6.67
42,3,7,68.0,1,700,9,5,14,20,7.42
42,3,7,68.0,1,700,9,5,7,13,7.83
42,3,7,68.0,1,700,9,5,10,18,8.83
42,3,7,68.0,1,700,9,5,4,13,10.0
42,3,7,68.0,1,700,9,5,0,9,10.0
25,3,7,104.0,1,700,9,5,5,13,9.08
42,3,7,68.0,1,700,9,5,8,13,6.33
7,3,19,94.0,1,700,9,5,6,12,7.17
2,3,19,5.0,1,700,9,5,5,13,9.08
42,3,19,68.0,1,800,9,5,4,10,6.42
42,3,19,68.0,1,800,9,5,14,20,7.42
42,3,19,68.0,1,800,9,5,7,13,7.83
42,3,19,68.0,1,800,9,5,4,13,10.0
42,3,26,68.0,1,800,9,5,10,16,7.42
42,3,26,68.0,1,800,9,5,7,13,7.58
42,3,26,68.0,1,800,9,5,14,21,8.0
42,3,26,68.0,1,800,9,5,0,8,8.67
42,3,26,68.0,1,800,9,5,4,13,9.75
42,3,19,68.0,1,800,9,5,10,17,8.08
25,3,26,104.0,1,800,9,5,11,18,8.42
25,3,19,104.0,1,900,9,5,11,19,8.58
11,3,26,22.0,1,1000,9,5,7,16,9.92
11,3,7,22.0,1,1000,9,5,7,16,9.83
12,3,7,9.0,1,1300,9,5,16,22,7.08
27,3,26,60.0,3,1600,9,5,8,16,9.12
9,3,7,37.0,1,1600,9,5,6,14,8.83
27,3,7,26.0,1,1600,9,5,7,15,8.83
27,3,7,26.0,1,1600,9,5,7,16,9.83
27,3,7,26.0,1,1600,9,5,7,12,5.83
27,3,7,26.0,1,1600,9,5,17,22,6.42
27,3,7,26.0,1,1600,9,5,7,13,6.83
34,3,26,38.0,1,1600,9,5,4,10,6.33
27,3,7,19.0,1,1600,9,5,8,15,8.92
27,3,7,19.0,1,1600,9,5,4,12,9.08
27,3,7,19.0,1,1600,9,5,8,16,9.92
9,3,26,37.0,1,1600,9,5,15,20,6.25
9,3,26,37.0,1,1600,9,5,6,14,9.0
27,3,19,26.0,1,1600,9,5,7,12,5.75
27,3,7,26.0,1,1500,9,5,7,12,5.83
7,3,7,94.0,1,600,9,5,6,11,6.0
9,3,19,37.0,1,1600,9,5,15,20,6.0
2,3,26,5.0,1,500,9,5,5,10,6.08
9,3,26,37.0,1,1100,9,5,15,20,6.25
42,3,7,68.0,1,700,9,5,8,13,6.33
34,3,26,38.0,1,1500,9,5,4,10,6.33
42,3,19,68.0,1,600,9,5,4,10,6.42
9,3,19,37.0,1,1300,9,5,6,11,6.42
27,3,7,26.0,1,1500,9,5,17,22,6.42
7,3,26,94.0,1,600,9,5,6,12,6.67
27,3,26,19.0,1,1600,9,5,16,22,6.67
34,3,19,38.0,1,1500,9,5,4,10,6.75
27,3,19,26.0,1,1600,9,5,7,13,6.75
27,3,7,26.0,1,1500,9,5,7,13,6.83
22,3,26,18.0,1,400,9,5,4,10,6.92
27,3,7,19.0,1,1500,9,5,8,13,6.92
27,3,7,19.0,1,1500,9,5,16,22,6.92
9,3,19,37.0,1,1200,9,5,15,21,7.08
27,3,7,19.0,1,1300,9,5,4,10,7.08
12,3,7,9.0,1,1300,9,5,16,22,7.08
7,3,19,94.0,1,600,9,5,6,12,7.17
27,3,26,19.0,1,1600,9,5,8,14,7.17
24,3,19,4.0,1,1300,9,5,4,11,7.25
24,3,26,4.0,1,1300,9,5,4,11,7.25
9,3,19,37.0,1,1600,9,5,6,12,7.33
27,3,26,19.0,1,1600,9,5,4,11,7.33
42,3,19,68.0,1,600,9,5,14,20,7.42
42,3,7,68.0,1,600,9,5,14,20,7.42
42,3,26,68.0,1,700,9,5,10,16,7.42
29,3,26,94.0,1,500,9,5,5,11,7.5
25,3,19,104.0,1,1900,9,5,5,11,7.5
42,3,26,68.0,1,700,9,5,7,13,7.58
27,3,7,83.0,2,1700,9,5,7,13,7.67
24,3,7,4.0,1,800,9,5,4,11,7.75
42,3,19,68.0,1,600,9,5,7,13,7.83
42,3,7,68.0,1,600,9,5,7,13,7.83
29,3,19,94.0,1,500,9,5,6,13,7.92
27,3,7,19.0,1,1500,9,5,8,14,7.92
29,3,7,94.0,1,500,9,5,5,12,8.0
42,3,26,68.0,1,700,9,5,14,21,8.0
12,3,19,9.0,1,800,9,5,1,8,8.0
42,3,19,68.0,1,700,9,5,10,17,8.08
12,3,26,9.0,1,900,9,5,1,8,8.08
27,3,7,19.0,1,1500,9,5,4,11,8.08
2,3,37,5.0,1,500,9,5,5,9,5.42
29,3,37,94.0,1,500,9,5,6,12,6.75
29,3,37,94.0,1,500,9,5,11,17,7.08
29,3,37,94.0,1,500,9,5,5,12,8.5
25,3,37,104.0,1,600,9,5,11,18,8.33
42,3,37,68.0,1,600,9,5,16,21,5.58
42,3,37,68.0,1,600,9,5,4,9,5.83
42,3,37,68.0,1,600,9,5,7,13,7.17
42,3,37,68.0,1,600,9,5,14,21,7.92
42,3,37,68.0,1,600,9,5,4,13,9.33
42,3,37,68.0,1,600,9,5,0,9,9.83
7,3,37,94.0,1,600,9,5,6,11,6.42
29,3,37,94.0,1,600,9,5,6,12,6.75
29,3,37,94.0,1,600,9,5,11,17,7.08
29,3,37,94.0,1,600,9,5,5,12,8.5
42,3,37,68.0,1,600,9,5,10,18,8.92
42,3,37,68.0,1,600,9,5,8,13,5.67
42,3,34,68.0,1,700,9,5,4,9,6.08
42,3,34,68.0,1,700,9,5,10,18,8.67
34,3,37,38.0,1,1000,9,5,4,12,8.33
27,3,37,26.0,1,1000,9,5,17,22,6.5
27,3,37,19.0,1,1000,9,5,8,14,7.25
27,3,37,19.0,1,1000,9,5,4,11,7.42
27,3,37,19.0,1,1000,9,5,16,23,7.67
27,3,37,19.0,1,1000,9,5,4,13,9.33
25,3,37,104.0,1,1100,9,5,11,16,5.83
27,3,37,58.0,2,1100,9,5,8,16,9.67
27,3,37,83.0,2,1100,9,5,7,14,8.0
27,3,37,59.0,2,1100,9,5,8,16,9.33
27,3,37,26.0,1,1200,9,5,7,12,6.33
24,3,37,4.0,1,1300,9,5,4,13,9.75
5,3,37,11.0,1,1400,9,5,7,16,10.0
12,3,37,9.0,1,1400,9,5,1,8,8.42
9,3,34,37.0,1,1400,9,5,15,22,8.22
9,3,21,37.0,1,1500,9,5,18,22,5.25
9,3,21,37.0,1,1500,9,5,6,10,5.25
9,3,21,37.0,1,1500,9,5,15,22,8.25
27,3,34,19.0,1,1600,9,5,8,13,6.5
27,3,21,19.0,1,1600,9,5,8,13,6.83
27,3,21,19.0,1,1600,9,5,16,22,6.83
27,3,34,19.0,1,1600,9,5,16,22,7.33
27,3,34,19.0,1,1600,9,5,4,13,9.67
27,3,21,19.0,1,1600,9,5,4,13,10.0
9,3,34,101.0,2,1600,9,5,15,22,8.25
9,3,34,101.0,2,1600,9,5,6,13,8.25
12,3,37,56.0,2,1600,9,5,8,16,9.42
15,3,21,37.0,1,1600,9,5,16,22,7.83
15,3,34,19.0,1,1700,9,5,6,13,8.33
9,3,21,37.0,1,1300,9,5,18,22,5.25
9,3,21,37.0,1,1300,9,5,6,10,5.25
27,3,37,26.0,1,1100,9,5,7,12,6.33
27,3,37,26.0,1,900,9,5,17,22,6.5
27,3,34,19.0,1,1300,9,5,8,13,6.5
27,3,21,19.0,1,1300,9,5,8,13,6.83
27,3,21,19.0,1,1300,9,5,16,22,6.83
38,3,37,87.0,1,500,9,5,11,17,6.92
27,3,37,19.0,1,900,9,5,8,14,7.25
27,3,34,19.0,1,1300,9,5,16,22,7.33
27,3,37,19.0,1,900,9,5,4,11,7.42
27,3,37,19.0,1,900,9,5,16,23,7.67
9,3,34,37.0,1,1400,9,5,15,22,8.22
9,3,21,37.0,1,1300,9,5,15,22,8.25
25,3,37,104.0,1,500,9,5,11,18,8.33
34,3,37,38.0,1,900,9,5,4,12,8.33
12,3,37,9.0,1,800,9,5,1,8,8.42
27,3,37,19.0,1,900,9,5,4,13,9.33
27,3,34,19.0,1,1500,9,5,4,13,9.67
38,3,37,87.0,1,500,9,5,23,8,10.0
27,3,21,19.0,1,1500,9,5,4,13,10.0
46,3,6,37.0,1,200,9,5,11,20,9.75
46,3,24,42.0,1,300,9,5,11,20,9.33
46,3,6,42.0,1,300,9,5,11,19,8.33
22,3,24,18.0,1,400,9,5,4,10,7.67
22,3,24,18.0,1,400,9,5,15,0,9.73
2,3,6,5.0,1,400,9,5,5,10,6.42
29,3,6,94.0,1,500,9,5,6,13,7.67
29,3,6,94.0,1,500,9,5,5,13,9.42
22,3,24,18.0,1,500,9,5,4,13,10.0
29,3,24,94.0,1,500,9,5,6,14,8.08
29,3,24,94.0,1,500,9,5,5,14,9.83
43,3,6,72.0,1,500,9,5,5,12,8.17
2,3,24,5.0,1,500,9,5,5,11,7.58
45,3,24,6.0,1,500,9,5,5,13,9.25
35,3,6,91.0,1,600,9,5,4,13,10.0
14,3,6,91.0,1,600,9,5,4,13,10.0
45,3,3,6.0,1,600,9,5,5,14,10.0
42,3,6,68.0,1,700,9,5,16,23,7.33
42,3,6,68.0,1,700,9,5,10,17,7.83
42,3,6,68.0,1,700,9,5,14,23,9.67
42,3,6,68.0,1,700,9,5,8,17,9.83
25,3,6,104.0,1,800,9,5,5,12,8.25
42,3,24,68.0,1,800,9,5,4,13,9.75
11,3,24,22.0,1,900,9,5,7,15,8.83
11,3,24,22.0,1,900,9,5,7,15,9.75
23,3,6,24.0,1,900,9,5,5,12,8.33
23,3,24,6.0,1,1200,9,5,5,12,7.25
37,3,24,77.0,1,1200,9,5,5,12,8.58
12,3,24,9.0,1,1300,9,5,16,23,8.33
24,3,24,4.0,1,1400,9,5,4,13,9.92
24,3,6,4.0,1,1400,9,5,4,12,8.83
34,3,3,38.0,1,1500,9,5,4,13,9.42
5,3,6,11.0,1,1500,9,5,7,14,7.58
5,3,24,11.0,1,1500,9,5,7,15,8.83
27,3,24,26.0,1,1500,9,5,7,14,8.25
27,3,6,26.0,1,1500,9,5,7,14,8.58
27,3,6,19.0,1,1500,9,5,16,23,7.58
27,3,6,19.0,1,1500,9,5,4,11,8.0
27,3,24,19.0,1,1500,9,5,4,12,8.25
27,3,6,19.0,1,1500,9,5,8,15,8.25
27,3,24,19.0,1,1500,9,5,8,15,8.92
27,3,6,19.0,1,1500,9,5,8,16,9.0
24,3,6,4.0,1,1400,9,5,4,12,8.83
27,3,24,19.0,1,1100,9,5,8,15,8.92
27,3,6,19.0,1,1400,9,5,8,16,9.0
27,3,6,83.0,2,1600,9,5,7,15,9.0
32,3,24,38.0,1,200,9,5,13,21,9.17
27,3,6,19.0,1,1400,9,5,4,13,9.17
46,3,24,42.0,1,300,9,5,11,20,9.33
29,3,6,94.0,1,400,9,5,5,13,9.42
34,3,3,38.0,1,1400,9,5,4,13,9.42
27,3,24,83.0,2,1600,9,5,7,15,9.67
32,3,24,39.0,1,200,9,5,11,20,9.75
27,3,6,83.0,2,1600,9,5,7,16,9.75
29,3,24,94.0,1,500,9,5,5,14,9.83
24,3,24,4.0,1,800,9,5,4,13,9.92
48,3,11,86.0,1,200,9,5,12,18,7.0
2,3,11,5.0,1,400,9,5,5,10,6.75
48,3,11,86.0,1,300,9,5,12,20,9.0
48,3,11,7.0,1,300,9,5,14,22,9.17
48,3,30,20.0,1,300,9,5,13,20,8.58
22,3,11,18.0,1,400,9,5,4,10,7.75
22,3,11,18.0,1,400,9,5,15,23,9.0
43,3,11,72.0,1,400,9,5,5,11,7.33
29,3,23,94.0,1,500,9,5,6,13,7.67
29,3,23,94.0,1,500,9,5,5,13,9.42
29,3,30,94.0,1,600,9,5,6,13,7.42
29,3,30,94.0,1,600,9,5,5,13,9.17
42,3,11,68.0,1,600,9,5,14,22,8.67
42,3,11,68.0,1,600,9,5,4,12,9.0
42,3,11,68.0,1,600,9,5,0,9,9.83
25,3,11,104.0,1,600,9,5,11,18,8.5
42,3,23,68.0,1,700,9,5,4,10,6.83
12,3,23,9.0,1,800,9,5,16,22,7.33
42,3,11,68.0,1,800,9,5,10,18,8.67
42,3,11,68.0,1,800,9,5,7,15,9.33
2,3,11,32.0,2,800,9,5,5,13,9.5
2,3,11,31.0,2,800,9,5,5,13,9.5
11,3,11,22.0,1,900,9,5,7,15,9.5
42,3,11,68.0,1,900,9,5,10,16,7.33
5,3,23,11.0,1,900,9,5,16,22,7.08
42,3,23,68.0,1,900,9,5,10,17,8.0
27,3,23,19.0,1,1200,9,5,8,14,7.17
37,3,30,77.0,1,900,9,5,5,13,9.75
24,3,11,4.0,1,900,9,5,4,13,9.92
24,3,23,4.0,1,1000,9,5,4,13,9.58
24,3,11,4.0,1,1000,9,5,4,13,9.92
23,3,30,6.0,1,1000,9,5,5,13,9.33
